Term	Index	Name
GO:0034675	2067	An integrin complex that comprises one alpha6 subunit and one beta1 subunit.
GO:0034677	2068	An integrin complex that comprises one alpha7 subunit and one beta1 subunit.
GO:0034674	2069	An integrin complex that comprises one alpha5 subunit and one beta1 subunit.
GO:0034678	2070	An integrin complex that comprises one alpha8 subunit and one beta1 subunit.
GO:0034681	2071	An integrin complex that comprises one alpha11 subunit and one beta1 subunit.
GO:0034667	2072	An integrin complex that comprises one alpha3 subunit and one beta1 subunit.
GO:0034690	2073	An integrin complex that comprises one alphaD subunit and one beta2 subunit.
GO:0034665	2074	An integrin complex that comprises one alpha1 subunit and one beta1 subunit.
GO:0034680	2075	An integrin complex that comprises one alpha10 subunit and one beta1 subunit.
GO:0034685	2076	An integrin complex that comprises one alphav subunit and one beta6 subunit.
GO:0034682	2077	An integrin complex that comprises one alphav subunit and one beta1 subunit.
GO:0034683	2078	An integrin complex that comprises one alphav subunit and one beta3 subunit.
GO:0034691	2079	An integrin complex that comprises one alphaE subunit and one beta7 subunit.
GO:0034666	2080	An integrin complex that comprises one alpha2 subunit and one beta1 subunit.
GO:0034669	2081	An integrin complex that comprises one alpha4 subunit and one beta7 subunit.
GO:0034679	2082	An integrin complex that comprises one alpha9 subunit and one beta1 subunit.
GO:0034689	2083	An integrin complex that comprises one alphaX subunit and one beta2 subunit.
GO:0071755	2084	An IgM immunoglobulin complex that is present in the plasma membrane of B cells and is composed of two identical immunoglobulin heavy chains of the IgM isotype and two identical immunoglobulin light chains and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.
GO:0071754	2085	A polymer of five or six IgM core units each composed of two identical immunoglobulin heavy chains of the IgM isotype and two identical immunoglobulin light chains, held together by disulfide bonds; the individual IgM core units are held together via disulfide bonds with a single J chain polypeptide acting as a bridge between two of the polymeric units. Circulating IgM is present in the extracellular space, in mucosal areas or other tissues, or in the blood or lymph.
GO:0071743	2086	A protein complex composed of two identical immunoglobulin heavy chains of the IgE isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph.
GO:0071746	2087	A protein complex composed of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds, sometimes complexed with J chain or J chain and secretory component, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph.
GO:0071736	2088	A protein complex composed of two identical immunoglobulin heavy chains of an IgG isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph.
GO:0071739	2089	A protein complex composed of two identical immunoglobulin heavy chains of the IgD isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph.
GO:0071747	2090	An IgA immunoglobulin complex that is present in the plasma membrane of B cells and is composed of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.
GO:0071737	2091	An IgG immunoglobulin complex that is present in the plasma membrane of B cells and is composed of two identical immunoglobulin heavy chains of an IgG isotype and two identical immunoglobulin light chains and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.
GO:0071744	2092	An IgE immunoglobulin complex that is present in the plasma membrane of B cells and is composed of two identical immunoglobulin heavy chains of the IgE isotype and two identical immunoglobulin light chains and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.
GO:0071740	2093	An IgD immunoglobulin complex that is present in the plasma membrane of B cells and is composed of two identical immunoglobulin heavy chains of the IgD isotype and two identical immunoglobulin light chains and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.
GO:0071741	2094	A protein complex composed of two identical immunoglobulin heavy chains of the IgD isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and bound via a GPI-anchor to the plasma membrane of B cells.
GO:0043769	2095	A complex composed of four polypeptides, a telomere-protecting terminal protein (Tpg), a telomere-associated protein (Tap), DNA polymerase (PolA) and topoisomerase I (TopA), that functions in the replication of the telomeric regions of linear chromosomes, plasmids and circular replicons of some bacterial species.
GO:0043505	2096	A form of nucleosome located only at the centromere, in which the histone H3 is replaced by the variant form CENP-A (sometimes known as CenH3).
GO:0140573	2097	A complex comprised of DNA wound around a multisubunit core and associated proteins containing the histone H3, which forms the primary packing unit of DNA into higher order structures.
GO:1990250	2098	A protein complex that is capable of identifying lesions in DNA on the actively transcribed strand of the DNA duplex as well as a small subset of lesions not recognized by the general nucleotide-excision repair pathway. The wide range of substrate specificity suggests that the repair complex recognizes distortions in the DNA helix. It subsequently recruits a nucleotide-excision repair, preincision complex.
GO:0030892	2099	A cohesin complex that mediates sister chromatid cohesion during mitosis; has a subunit composition distinct from that of the meiotic cohesin complex.
GO:0030893	2100	A cohesin complex that mediates sister chromatid cohesion during meiosis; has a subunit composition distinct from that of the mitotic cohesin complex.
GO:1990161	2101	A homohexameric protein complex that possesses DNA helicase activity; functions during DNA replication and repair.
GO:0009379	2102	A DNA helicase complex found at Holliday junctions where the helicase activity is involved in the migration of the junction branch point. The best-characterized example is the E. coli RuvAB complex, in which a hexamer of RuvB subunits possesses helicase activity that is modulated by association with RuvA.
GO:0017117	2103	A protein complex that possesses single-stranded DNA-dependent DNA helicase activity.
GO:1990156	2104	A protein complex containing homohexameric DnaB helicase, and DnaG (a primase). Facilitates the unwinding of double-stranded DNA and the synthesis of RNA primer sequences during DNA replication and repair in Prokaryotes.
GO:0097180	2105	A heterodimeric protein complex that contains a serine protease inhibitor and a protease; formation of the complex inhibits serine protease activity.
GO:1990098	2106	A protein-DNA complex containing at least one DNA helicase and one primase. Can also contain associated proteins. The helicase component continues to unwind the double-stranded DNA (dsDNA) and the primase component synthesizes a RNA primer during initiation or restart of replication.
GO:1990099	2107	Any of the protein-DNA complexes that contain a DNA helicase and associated protein(s) at the origin of replication, and build up to assembling the core primosome. The associated protein(s) chaperone the helicase to the DNA, and assembly of the pre-primosome is essential for the initiation or restart of replication. Pre-primosome complexes lack a primase component.
GO:1990103	2108	A protein-DNA complex containing DNA-bound DnaA attached to HU. HU is a dimer encoded by two closely related genes. Essential for the initiation of replication in bacteria; stimulates the DnaA-dependent unwinding of oriC.
GO:1990101	2109	A protein-DNA complex containing the initiator protein DnaA bound to high-affinity recognition sites in the unique origin of replication, oriC. DnaA-oriC binding is the first step in assembly of a bacterial pre-replicative complex (pre-RC) and is responsible for the timely initiation of replication once per cell cycle.
GO:1990102	2110	A protein-DNA complex containing a tetramer of DiaA attached to multiple  DnaA molecule bound to oriC DNA. Regulates timely initiation of chromosomal replication during the cell cycle by stimulating assembly of DnaA-oriC complexes, conformational changes in ATP-DnaA initiation complexes, and unwinding of oriC duplex DNA.
GO:0036389	2111	A protein-DNA complex that forms at the bacterial oriC during the initial step of DNA replication and allows the origin to become competent, or 'licensed', for replication.
GO:0043600	2112	A multi-component enzymatic machine at the cytoplasmic replication fork, which mediates DNA replication. Includes DNA primase, DNA polymerase, DNA helicase, and other proteins.
GO:0071162	2113	A protein complex that contains the GINS complex, Cdc45p, and the heterohexameric MCM complex, and that is involved in unwinding DNA during replication.
GO:0000811	2114	A heterotetrameric protein complex that associates with replication origins, where it is required for the initiation of DNA replication, and with replication forks.
GO:0042101	2115	A protein complex that contains a disulfide-linked heterodimer of T cell receptor (TCR) chains, which are members of the immunoglobulin superfamily, and mediates antigen recognition, ultimately resulting in T cell activation. The TCR heterodimer is associated with the CD3 complex, which consists of the nonpolymorphic polypeptides gamma, delta, epsilon, zeta, and, in some cases, eta (an RNA splice variant of zeta) or Fc epsilon chains.
GO:0030526	2116	The heterodimeric receptor for granulocyte macrophage colony-stimulating factor.
GO:0070110	2117	A protein complex that acts as a receptor for the cytokine ciliary neurotrophic factor (CNTF). In humans the receptor complex is a hexamer composed of two molecules each of CNTF and CNTFR and one molecule each of gp130 and LIFR.
GO:1990712	2118	A protein complex containing at least HFE and a transferrin receptor (either TFR1/TFRC or TFR2), proposed to play a role in the sensing of transferrin-bound Fe (Fe2-Tf) on the plasma membrane to regulate hepcidin transcription.
GO:0038140	2119	A heterodimeric complex between the tyrosine kinase receptors ERBB4 (also called HER4) and ERBB3 (also called HER3). ERBB3 has impaired kinase activity so relies on the kinase activity of its heterodimer partner for activation and signal transmission.
GO:0016516	2120	A protein complex that binds interleukin-4 (IL-4) and consists of an alpha chain that binds IL-4 with high affinity and a gamma common chain that also forms part of the interleukin-2 receptor.
GO:0045323	2121	A protein complex that binds interleukin-1; comprises an alpha and a beta subunit.
GO:0098878	2122	Any protein complex that is capable of functioning as a neurotransmitter receptor.
GO:0038144	2123	A heterodimeric complex between the tyrosine kinase receptor ERBB2 and a ligand-activated receptor ERBB4. ERBB2, which does not bind any known ligand, is activated through formation of a heterodimer with another ligand-activated ERBB family member such as ERBB4.
GO:0032002	2124	A protein complex that binds interleukin-28 and interleukin-29. It is composed of an alpha and a beta receptor subunit (in human IFNLR1/IL28Ralpha & IL10RB) and either Interleukin-28 (IFNL2 or IFNL3) or Interleukin-29 (IFNL1).
GO:0005892	2125	A homo- or hetero-pentameric protein complex that forms a transmembrane channel through which ions may pass in response to acetylcholine binding.
GO:0097648	2126	A protein complex that contains G protein-coupled receptors.
GO:0005895	2127	A protein complex that binds interleukin-3; comprises an alpha and a beta subunit. The alpha chain is specific to the interleukin-5 receptor, whereas the beta chain is shared with the receptors for granulocyte-macrophage colony-stimulating factor and interleukin-3.
GO:0045092	2128	A protein complex that binds interleukin-18; comprises an alpha and a beta subunit.
GO:0035355	2129	A heterodimeric protein complex containing Toll-like receptor 2 (TLR2) and Toll-like receptor 6 (TLR6).
GO:0005897	2130	A protein complex that binds interleukin-9; comprises an alpha and a beta subunit. The alpha chain is specific to the interleukin-9 receptor, whereas the beta chain is shared with the receptors for several other interleukins.
GO:0038141	2131	A homodimeric complex containing two monomers of the tyrosine kinase receptor ERBB4 (also called HER4).
GO:0070021	2132	A protein complex that is formed by the association of a TGF-beta dimeric ligand with 2 molecules of each receptor molecule, TGF-beta type I receptor and TGF-beta type II receptor. The receptor molecules may form homo- or heterodimers but only once bound by the ligand.
GO:0043384	2133	A receptor complex found on immature T cells consisting of a T cell receptor beta chain and the pre-TCR-alpha chain, along with additional signaling components including CD3 family members and additional signaling proteins.
GO:0005893	2134	A protein complex that binds interleukin-2; comprises alpha, beta, and gamma subunits.
GO:0030876	2135	A protein complex composed of an alpha and a beta receptor subunit and an interleukin ligand. In human, Interleukin-19, -20 and -24 bind IL20RA/IL20RB receptor subunits and Interleukin-20 and -24 bind IL22RA1/IL20RB receptor subunits.
GO:0038142	2136	A heterodimeric complex between the tyrosine kinase receptor ERBB2 and a ligand-activated epidermal growth factor receptor (EGFR/ERBB1). ERBB2, which does not bind any known ligand, is activated through formation of a heterodimer with another ligand-activated ERBB family member such as EGFR.
GO:0005894	2137	A protein complex that binds interleukin-3; comprises an alpha and a beta subunit. The alpha chain is specific to the interleukin-3 receptor, whereas the beta chain is shared with the receptors for granulocyte-macrophage colony-stimulating factor and interleukin-5.
GO:0005896	2138	A hexameric protein complex consisting of two molecules each of interleukin-6, interleukin-6 receptor alpha chain, and gp-130.
GO:0035631	2139	A protein complex that contains at least CD40 (a cell surface receptor of the tumour necrosis factor receptor (TNFR) superfamily), and other signaling molecules.
GO:0048179	2140	A protein complex that acts as an activin receptor. Heterodimeric activin receptors, comprising one Type I activin receptor and one Type II receptor polypeptide, and heterotrimeric receptors have been observed.
GO:0070724	2141	A protein complex that acts as a receptor for bone morphogenetic proteins (BMPs); a homo- or heterodimer of type I and/or type II BMP receptor subunits.
GO:0005899	2142	A disulfide-bonded, heterotetrameric receptor complex. The alpha chains are entirely extracellular, while each beta chain has one transmembrane domain. The ligand binds to the alpha subunit extracellular domain and the kinase is associated with the beta subunit intracellular domain.
GO:0038197	2143	A heterodimeric protein complex that binds a type I interferon and transmits the signal across the membrane into the cell. Consists of an alpha subunit (IFNAR1) and a beta subunit (IFNAR2).
GO:0038139	2144	A heterodimeric complex between the tyrosine kinase receptors ERBB4 (also called HER4) and epidermal growth factor receptor (EGFR/ERBB1).
GO:0038143	2145	A heterodimeric complex between the tyrosine kinase receptor ERBB2 and a ligand-activated receptor ERBB3. ERBB2, which does not bind any known ligand, is activated through formation of a heterodimer with another ligand-activated ERBB family member such as ERBB3.
GO:0005898	2146	A protein complex that binds interleukin-13; consists of two chains, interleukin-13 receptor alpha1 chain and interleukin-4 receptor alpha chain.
GO:0072536	2147	A protein complex that binds interleukin-23 and that consists of, at a minimum, a dimeric interleukin and its two receptor subunits as well as optional additional kinase subunits.
GO:0042022	2148	A protein complex that binds interleukin-12 and that consists of, at a minimum, a dimeric interleukin and its two receptor subunits as well as optional additional kinase subunits.
GO:0005900	2149	A heterodimeric receptor for the cytokine oncostatin-M (OSM). In humans the receptor complex is made up of the gene products gp130 and OSMR-beta.
GO:0030988	2150	A protein complex that acts as a receptor for high molecular weight kininogens. In humans, this receptor includes the CK1 and uPAR proteins.
GO:0035354	2151	A heterodimeric protein complex containing Toll-like receptor 1 (TLR1) and Toll-like receptor 2 (TLR2).
GO:0034752	2152	An aryl hydrocarbon receptor complex found in the cytosol, in which the ligand-binding subunit AhR is not bound to ligand; consists of AhR, two molecules of HSP90, the protein kinase c-Src, and the immunophilin XAP2/AIP.
GO:0098666	2153	A protein complex that is capable of G protein-coupled serotonin receptor activity.
GO:1902711	2154	A protein complex which is capable of GABA-A receptor activity. In human, it is usually composed of either two alpha, two beta and one gamma chain of the GABA-A receptor subunits or 5 chains of the GABA-A receptor subunits rho1-3 (formally known as GABA-C receptor).
GO:1902712	2155	A protein complex which is capable of G protein-coupled GABA receptor activity. In human, it is usually a heterodimer composed of GABA-B receptor subunits 1 and 2.
GO:1903767	2156	A protein complex which is capable of sweet taste receptor activity.
GO:1990334	2157	A protein complex that acts as a two-component GTPase-activating protein for Tem1 GTPase, thus regulating a signal transduction cascade, called the mitotic exit network (MEN), which is required for mitotic exit and cytokinesis. Bub2/Bfa1 keeps Tem1 inactive until the spindle is properly oriented, thus inhibiting MEN activation.
GO:1990877	2158	A heterodimeric complex that functions as a GTPase-Activating Protein (GAP) Complex for members of the Rag family of GTPases. In the budding yeast, this complex contains Lst4 and Lst7, while the orthologous mammalian complex contains follicular (FLCN) and either follicular interacting protein 1 (FNIP1) or FNIP2.
GO:0044775	2159	A subcomplex of the DNA polymerase III holoenzyme which is responsible for tethering the catalytic subunit of DNA polymerase to DNA during high-speed replication. The complex is homodimeric in prokaryotes, and homotrimeric in other species.
GO:0005868	2160	Any dynein complex with a homodimeric dynein heavy chain core that catalyzes movement along a microtubule. Cytoplasmic dynein complexes participate in many cytoplasmic transport activities in eukaryotes, such as mRNA localization, intermediate filament transport, nuclear envelope breakdown, apoptosis, transport of centrosomal proteins, mitotic spindle assembly, virus transport, kinetochore functions, and movement of signaling and spindle checkpoint proteins. Some complexes participate in intraflagellar transport. Subunits associated with the dynein heavy chain mediate association between dynein heavy chain and cargoes, and may include light chains and light intermediate chains.
GO:0005858	2161	A dynein complex found in eukaryotic cilia and flagella; the motor domain heads interact with adjacent microtubules to generate a sliding force which is converted to a bending motion.
GO:0016938	2162	A complex of two kinesin heavy chains and two kinesin light chains.
GO:0016939	2163	A complex consisting of two distinct motor subunits that form a heterodimer complexed with a third non-motor accessory subunit, the kinesin associated protein or KAP; the KIF3 heterodimer interacts via its C-terminal portion with KAP, which is thought to regulate the binding of the motor to cargo membranes.
GO:0005873	2164	Any complex that includes a dimer of molecules from the kinesin superfamily and any associated proteins, and moves towards the plus end of a microtubule.
GO:0005872	2165	Any complex that includes a dimer of molecules from the kinesin superfamily and any associated proteins, and moves towards the minus end of a microtubule.
GO:0032921	2166	A complex consisting of 4 protein subunits as a heterotetramer, that possesses sarcosine oxidase activity.
GO:0043020	2167	A enzyme complex of which the core is a heterodimer composed of a light (alpha) and heavy (beta) chain, and requires several other water-soluble proteins of cytosolic origin for activity. Functions in superoxide generation by the NADPH-dependent reduction of O2.
GO:0009339	2168	An enzyme complex that catalyzes the oxidation of 2-hydroxy acid to form 2-oxo acid and hydrogen peroxide (H2O2). The enzyme is a flavoprotein (FMN).
GO:1990201	2169	A protein complex capable of alkanesulfonate monooxygenase activity. Involved in the utilization of alkanesulfonates as sulfur sources under conditions of sulfate or cysteine starvation, catalyzing the conversion of alkanesulfonates into aldehydes and sulfite. In E.coli the complex consists of a SsuD tetramer.
GO:1903958	2170	A protein complex which is capable of nitric-oxide synthase activity.
GO:0009322	2171	An enzyme complex that catalyzes the reduction of trimethylamine N-oxide to trimethylamine.
GO:0009390	2172	An enzyme complex that catalyzes the formation of dimethyl sulfide from dimethyl sulfoxide.
GO:0045242	2173	Complex that possesses isocitrate dehydrogenase (NAD+) activity.
GO:0015050	2174	A protein complex that possesses methane monooxygenase activity; dimeric and trimeric complexes have been characterized.
GO:1990205	2175	A protein complex capable of catalyzing the conversion of taurine and alpha-ketoglutarate to sulfite, aminoacetaldehyde and succinate under sulfur or cysteine starvation conditions. Its expression is repressed by the presence of sulfate or cysteine. In E. coli it is a homodimer or homotetramer of the protein TauD.
GO:1990202	2176	A protein complex capable of FMN reductase activity. Reduces FMN to FMNH2 in a NAD(P)H-dependent manner. In E.coli, consists of a SsuE dimer.
GO:0062151	2177	A protein-containing complex that is capable of catalase activity.
GO:0005960	2178	A protein complex that catalyzes the reversible oxidation of glycine. In E. coli, it has four components: dihydrolipoamide dehydrogenase, glycine dehydrogenase (decarboxylating), lipoyl-GcvH-protein and aminomethyltransferase, also known as L, P, H, and T.
GO:0045240	2179	A protein complex that possesses alpha-ketoglutarate dehydrogenase activity.
GO:0045254	2180	Complex that carries out the oxidative decarboxylation of pyruvate to form acetyl-CoA; comprises subunits possessing three catalytic activities: pyruvate dehydrogenase (E1), dihydrolipoamide S-acetyltransferase (E2), and dihydrolipoamide dehydrogenase (E3).
GO:1902792	2181	A protein complex which is capable of pyrroline-5-carboxylate reductase activity.
GO:0045251	2182	A protein complex facilitating the electron transfer from an acyl-CoA molecule to ubiquinone via its flavin adenine dinucleotide (FAD) cofactor. Usually contains an alpha and a beta subunit and the structural cofactor adenosine monophosphate (AMP). Part of a system that oxidizes an acyl-CoA molecule and reduces ubiquinone and other acceptors in the electron transport system.
GO:1904852	2183	A protein complex which is capable of trimethylamine-N-oxide reductase (cytochrome c) activity.
GO:0009331	2184	An enzyme complex that catalyzes the dehydrogenation of sn-glycerol 3-phosphate to form glycerone phosphate.
GO:1902693	2185	A protein complex which is capable of superoxide dismutase activity.
GO:0009325	2186	An enzyme complex that catalyzes the formation of nitrate from nitrite with the concomitant reduction of an acceptor.
GO:1902515	2187	A protein complex which is capable of thioredoxin-disulfide reductase activity.
GO:0030386	2188	A protein complex that possesses ferredoxin-thioredoxin reductase activity.
GO:0044679	2189	A protein complex which catalyzes the conversion of methanophenazine and hydrogen to form dihydromethanophenazine. This typically consists of three polypeptides.
GO:1990148	2190	A homomeric protein complex that possesses glutamate dehydrogenase activity. This complex is evolutionarily conserved except that the number of homoprotomers per complex varies.
GO:0009326	2191	An enzyme complex that catalyzes the dehydrogenation of formate to produce carbon dioxide (CO2).
GO:0045281	2192	A multimeric complex which consists of flavoprotein (subunit A ; InterPro:IPR003952), iron-sulfur protein (subunit B) and membrane-bound cytochrome b560 (subunit C; InterPro:IPR000701). In some Archaea, the membrane-bound subunits (C or C and D) do not necessarily contain heme. Membrane-bound subunits can bind or react with quinones.
GO:0005971	2193	An enzyme complex composed of 2-4 or more subunits, which usually contains nonheme iron and requires ATP for catalysis. Catalyzes the formation of 2'-deoxyribonucleoside diphosphate from ribonucleoside diphosphate, using either thioredoxin disulfide or glutaredoxin disulfide as an acceptor.
GO:0030700	2194	Complex that possesses glycine reductase activity; usually comprises three subunits, of which two are selenoproteins; the subunits are typically designated selenoprotein A, selenoprotein B and protein C.
GO:0009334	2195	Enzyme complex consisting of four proteins: the two subunits of the hydroxylase component (hcaE and hcaF), a ferredoxin (hcaC) and a ferredoxin reductase (hcaD). Converts 3-phenylpropionic acid (PP) into cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol (PP-dihydrodiol).
GO:0002197	2196	A homodimeric protein complex having xanthine dehydrogenase activity.
GO:1905862	2197	A protein complex which is capable of ferroxidase activity.
GO:0062077	2198	A protein complex capable of catalysing the reaction: phenylacetyl-CoA + H(+) + NADPH + O2 = 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA + H2O + NADP(+).
GO:0009321	2199	An enzyme complex, usually a homodimer, which directly reduces cellular levels of organic hydroperoxides.
GO:0044678	2200	A protein complex that in Methanobacterium thermoautotrophicum is composed of six subunits, and in Methanosarcina barkeri contains is composed of either two subunits or nine subunits. Catalyzes the conversion of coenzyme B, coenzyme M, and methanophenazine to form N-{7-
GO:1902560	2201	An oxidoreductase complex which is capable of GMP reductase activity. It catalyses the irreversible reaction: GMP + 2 H(+) + NADPH => IMP + NADP(+) + NH(4)(+).
GO:0009324	2202	A protein complex that possesses D-amino-acid dehydrogenase activity.
GO:0140690	2203	A heteromultimeric complex capable of dihydropyrimidine dehydrogenase (NAD+); in E. coli, composed of PreA and PreT.
GO:0009840	2204	A Clp endopeptidase complex located in the chloroplast.
GO:0045274	2205	A part of the respiratory chain located in the plasma membrane, containing the four polypeptide subunits of succinate dehydrogenase, flavin-adenine dinucleotide and iron-sulfur. Catalyzes the oxidation of succinate by ubiquinone. Connects the TCA cycle with the respiratory chain. Examples of this component are found in bacterial species.
GO:1902555	2206	A protein complex which is capable of endoribonuclease activity.
GO:1905347	2207	A protein complex which is capable of endodeoxyribonuclease activity.
GO:0045277	2208	A part of the respiratory chain, containing the 13 polypeptide subunits of cytochrome c oxidase, including cytochrome a and cytochrome a3. Catalyzes the oxidation of reduced cytochrome c by dioxygen (O2).
GO:0009512	2209	Complex that transfers electrons from reduced plastoquinone to oxidized plastocyanin and translocates protons from the stroma to the lumen. The complex contains a core structure of three catalytic subunits: cytochrome b, the Rieske iron sulfur protein (ISP), and cytochrome f, which are arranged in an integral membrane-bound dimeric complex; additional subunits are present, and vary among different species.
GO:0071685	2210	An NADH dehydrogenase complex that catalyzes the transfer of electrons to plastoquinone. The complex is involved in the non-photochemical reduction of plastoquinones and the cyclic electron transport around photosystem I, and is found in plastid thylakoids.
GO:0071017	2211	A spliceosomal complex that is formed by the displacement of the U11 and U4atac snRNPs from the precatalytic spliceosome; the U12, U5 and U6atac snRNPs remain associated with the mRNA. This complex, sometimes called the activated spliceosome, is the catalytically active form of the spliceosome, and includes many proteins in addition to those found in the U12, and U5 and U6atac snRNPs.
GO:0071006	2212	A spliceosomal complex that is formed by the displacement of the U1 and U4 snRNPs from the precatalytic spliceosome; the U2, U5 and U6 snRNPs remain associated with the mRNA. This complex, sometimes called the activated spliceosome, is the catalytically active form of the spliceosome, and includes many proteins in addition to those found in the U2, and U5 and U6 snRNPs.
GO:0062091	2213	A protein complex located in the chloroplast inner membrane and facing the stroma that is associated with the chloroplast inner membrane translocase complex and provides the ATPase motor activity to drive import of proteins into the chloroplast stroma.
GO:0120217	2214	A bacterial type IIA topoisomerase that is unique in its function of introducing negative supercoils into DNA at the expense of ATP hydrolysis and is also capable of relaxing positive supercoils, an activity shared with topoisomerase IV. Typically, it is composed of two copies each of an A subunit (GyrA) and a B subunit (GyrB).
GO:0009340	2215	A heterodimeric enzyme, which in most bacterial species is composed of two subunits, ParC and ParE. Functions in chromosome segregation and can relax supercoiled DNA.
GO:0090730	2216	A four subunit complex, that comprises all the necessary RNA processing enzymes (endonuclease, polynucleotide kinase, and exonuclease) to mediate 'cistronic rRNA transcript ITS2 (internal transcribed spacer) cleavage' (GO:0000448).
GO:0000178	2217	A ribonuclease complex that has 3-prime to 5-prime exoribonuclease activity and possibly endoribonuclease activity, producing 5-prime-phosphomonoesters. Participates in a multitude of cellular RNA processing and degradation events preventing nuclear export and/or translation of aberrant RNAs. Restricted to processing linear and circular single-stranded RNAs (ssRNA) only. RNAs with complex secondary structures may have to be unwound or pre-processed by co-factors prior to entering the complex, esp if the 3-prime end is structured.
GO:0009573	2218	A complex, located in the chloroplast, containing either both large and small subunits or just small subunits which carries out the activity of producing 3-phosphoglycerate from carbon dioxide and ribulose-1,5-bisphosphate. An example of this component is found in Arabidopsis thaliana.
GO:0048494	2219	A complex, located in the chromatophore, containing either both large and small subunits or just small subunits which carries out the activity of producing 3-phosphoglycerate from carbon dioxide and ribulose-1,5-bisphosphate.
GO:0071007	2220	A spliceosomal complex that contains the U2, U5 and U6 snRNPs bound to a splicing intermediate in which the first catalytic cleavage of the 5' splice site has occurred. The precise subunit composition differs significantly from that of the catalytic step 1, or activated, spliceosome, and includes many proteins in addition to those found in the U2, U5 and U6 snRNPs.
GO:0071018	2221	A spliceosomal complex that contains the U12, U5 and U6atac snRNPs bound to a splicing intermediate in which the first catalytic cleavage of the 5' splice site has occurred. The precise subunit composition differs significantly from that of the catalytic step 1, or activated, spliceosome, and includes many proteins in addition to those found in the U12, U5 and U6atac snRNPs.
GO:0030931	2222	A protein complex composed of four different subunits that possesses ADPG pyrophosphorylase activity. An example of this process is found in Mus musculus.
GO:0030930	2223	A protein complex composed of four identical subunits that possesses ADPG pyrophosphorylase activity. Examples of this component are found in Bacterial species.
GO:0031603	2224	The core complex of a proteasome located in the cytosol of a cell.
GO:0070014	2225	A protein complex that possesses oligo-1,6-glucosidase activity; the complex is a heterodimer located in the cell membrane, and is formed by proteolytic cleavage of a single precursor polypeptide. The two subunits have different substrate specificities.
GO:0000812	2226	A multisubunit protein complex that is involved in chromatin remodeling. It is required for the incorporation of the histone variant H2AZ into chromatin. In S. cerevisiae, the complex contains Swr1p, a Swi2/Snf2-related ATPase, and 12 additional subunits.
GO:0070211	2227	A histone deacetylase complex that is part of the chromatin remodeling machinery. In Saccharomyces cerevisiae this complex contains Snt2p, Ecm5p and Rpd3p.
GO:0034967	2228	A histone deacetylase complex that is involved in transcriptional regulation. In S. cerevisiae, this complex consists of Set3p, Snt1p, Hos4p, Sif2p, Cpr1p, Hos2p, and Hst1p.
GO:0070823	2229	A tetrameric histone deacetylase complex that contains a Class II deacetylase catalytic subunit. In S. cerevisiae it is composed of two Hda1p subunits along with Hda2p and Hda3p.
GO:0070824	2230	A histone deacetylase complex that contains a core of four proteins -- Clr1, Clr2, Clr3, and Mit1 in fission yeast -- and localizes to all heterochromatic regions in the genome as well as some euchromatic sites. The complex is involved in regulating nucleosome positioning to assemble higher-order chromatin structures.
GO:0070210	2231	A protein complex that contains a histone deacetylase and is part of the chromatin remodeling machinery. In Saccharomyces cerevisiae this complex contains the Rpd3p, Sin3p, Ume1p, Pho23p, Sap30p, Sds3p, Cti6p, Rxt2p, Rxt3p, Dep1p, Ume6p, Ash1p, Dot6p, Snt1, Sif2p, Set3p, Hos2p, Tos4p and Tod6p proteins.
GO:1990483	2232	A histone deacetylase complex involved in chromatin organization. In Schizosaccharomyces pombe this complex consists of Clr6, Nts1, Mug165, and Png3.
GO:0070822	2233	Any of a number of evolutionarily conserved histone deacetylase complexes (HDACs) containing a core consisting of a paired amphipathic helix motif protein (e.g. Sin3p in S. cerevisiae, Pst1 in S. pombe or Sin3A in mammals) at least one class I histone deacetylase (e.g. Rpd3p in S. cerevisiae, Clr6 in S. pombe, or HDAC1 and HDAC2 in mammals), and at least one WD40 repeat protein (e.g. Ume1p in S. cerevisiae, Prw1 in S. pombe, or RbAp46 and RbAp48 in mammals). These complexes also contain a variable number of other proteins that direct histone binding, DNA binding, or add other functionality to the complex.
GO:1904096	2234	A protein complex which is capable of protein tyrosine phosphatase activity.
